PUBLISHDATE,VERSION,ZONE,PNODEID,PNODENAME,PNODETYPE,PRICINGTYPE,H1,H2,H2DST,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
04.03.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,80.37722,84.99315,,94.70663,159.03552,113.88457,725.95019,89.59649,91.19,109.41906,182.71759,195.38725,254.87138,176.63852,214.79089,109.68783,141.11645,99.23392,180.21926,128.85351,123.17742,183.24539,211.94745,85.11954,74.62764
05.03.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,55.33594,125.59407,,65.9998,69.36092,66.4397,54.21373,87.03461,80.46705,61.49965,81.14147,81.30416,77.36524,73.32751,72.17607,50.21435,44.49323,67.42738,49.11091,82.03357,79.01547,168.15637,85.651,63.14269,41.18279
06.03.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,59.21411,67.10442,,53.95564,79.05213,50.27878,50.74016,85.51985,108.29565,48.9529,58.75126,73.24399,160.69106,64.37003,56.71599,43.00458,49.07547,61.52674,55.59985,76.08663,100.06765,109.95219,90.0944,55.20902,38.26541
07.03.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,29.23287,42.21946,,38.31045,37.63219,37.56981,42.49253,78.92126,58.76494,45.59311,41.89426,84.27217,81.01313,33.84148,34.86809,29.24297,32.956,28.37725,30.675,38.4518,41.40535,38.25609,37.41503,34.48532,35.63962
08.03.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,45.42524,47.16215,,41.85329,39.70529,40.23055,40.20634,41.11648,37.7563,43.33942,45.15425,53.61917,38.4131,36.67824,36.42803,33.83797,34.56617,35.14079,35.12424,48.15262,51.56703,47.66856,44.43021,40.07068,35.22689
09.03.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,31.86351,32.83499,,,34.70281,35.38823,33.26585,33.55955,37.17402,35.99983,36.82852,38.29563,36.7483,35.37425,30.56279,29.67273,28.98509,27.74102,28.8431,31.35501,59.03242,75.22092,43.18954,40.82025,36.4555
10.03.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,30.91288,30.65779,,30.73074,31.66893,32.40945,37.99339,50.5177,74.82832,66.65345,43.56951,47.71703,50.74243,47.90412,42.61771,37.68331,36.12681,35.18362,33.34357,33.00819,42.18879,54.62518,37.42388,33.82969,29.17207
11.03.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,21.31063,28.40125,,29.77909,29.10123,31.15736,32.39154,42.75444,57.45638,41.37951,47.50138,46.37461,41.84341,41.85911,46.69563,38.44586,35.60654,36.41614,30.98204,30.96516,37.68531,36.88183,36.57687,30.13557,27.96414
12.03.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,27.3651,27.92751,,29.3132,28.41962,26.98276,29.87081,38.015,47.31686,38.17683,42.80656,50.70306,52.27524,53.53057,48.28395,50.46713,44.82774,59.909,49.83257,44.53135,115.32326,91.21901,82.245,48.23979,40.79727
13.03.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,31.89579,38.27974,,37.86323,42.72138,37.01193,91.75526,105.32266,269.33835,144.21183,131.45325,94.60616,57.99766,78.36558,43.15661,49.68739,33.2998,36.25171,34.51865,36.63831,51.56607,48.30848,50.298,49.09435,42.07024
14.03.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,38.24711,105.50218,,41.20012,44.06884,45.0419,44.08936,75.12297,108.28258,48.62192,49.25937,91.80798,41.20058,41.41289,35.58794,34.9488,34.06016,33.62288,31.58072,32.45867,43.47577,40.37184,34.71727,32.58277,29.27398
15.03.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,30.20936,33.18689,,31.5838,25.62417,26.94275,30.40267,29.84116,31.92607,39.44286,40.80323,40.00558,34.20869,33.52213,30.30946,30.2209,30.24844,30.06518,29.91284,28.49517,31.79556,33.45798,31.84232,30.08988,28.74977
16.03.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,28.90388,27.23335,,29.57772,28.64571,30.45833,32.42871,40.84143,38.17781,37.13966,40.24518,49.65517,46.21122,46.61413,54.79209,39.27723,42.4603,55.39016,76.42789,53.4591,63.50676,80.93499,144.77142,86.66808,58.62528
17.03.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,44.94228,41.15402,,42.21178,45.43608,45.64511,66.67545,86.54654,351.27367,117.74843,219.70791,150.29386,76.0692,95.21916,53.21733,41.64657,39.62285,41.63878,35.10785,36.06281,76.53926,59.82634,50.3496,42.87357,39.24112
18.03.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,33.74576,36.44827,,35.65082,35.89441,36.81017,38.4483,70.63334,77.00678,72.50322,61.96976,88.57199,57.51146,54.88781,53.21954,44.25431,37.11232,37.64869,30.84393,29.49908,40.74399,45.59722,40.67522,32.06058,29.81467
19.03.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,29.02801,31.26828,,30.47133,30.54068,32.35651,35.29993,49.40211,40.02802,42.74332,41.09011,41.35018,51.04991,48.31985,42.665,39.36493,37.38767,39.3469,37.41753,36.91348,62.97519,45.96572,64.22145,36.68877,30.43891
20.03.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,28.14681,29.60933,,29.49295,29.468,30.10379,32.04506,46.83507,54.12174,43.58579,44.15123,48.10777,53.78732,47.56916,36.90939,36.57692,39.42086,37.4406,34.44435,35.94365,67.34568,70.29648,45.76909,36.92478,31.8913
21.03.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,29.19075,29.08615,,29.17693,30.15398,30.01123,31.40611,52.41166,38.99424,40.37414,38.87435,39.54129,34.47102,34.02253,34.30492,32.26363,32.21226,31.09443,30.50762,30.30432,32.86033,35.28956,32.52678,32.5768,23.73082
22.03.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,26.80507,34.25924,,30.5244,29.5705,29.91324,30.29488,31.78734,31.49675,37.15946,38.16051,41.43833,41.30614,34.09532,32.16345,31.31473,30.768,30.91331,30.17727,29.51424,33.70526,35.70483,33.00102,31.88924,29.50257
23.03.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,29.45135,29.01092,,28.09217,27.50884,28.51107,29.24452,30.28896,30.76475,33.90693,36.73525,54.21156,43.60721,39.29619,37.929,33.71264,34.19137,32.77208,32.19886,31.73234,58.71793,97.31336,53.7039,63.6324,38.92431
